"bateria","Tem_Instr_Violao_Viola","Tem_Instr_Guitarra","Tem_Instr_Cavaco","Tem_Instr_Sintetizador_Teclado","Tem_Instr_Piano","Tem_Instr_Metais","Tem_Instr_Madeiras","Tem_Instr_Cordas","BPM","VolMedio","PctCantada","PctRap","duracao","ano_lancamento","modo","gostou","data_curtida","n_reproducao","id_cliente"
"Acústica",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,123.081500967668,-6.49062998877581,76.940854951996,23.3419100124386,242495,2021,"B",FALSE,"2021-07-29",1,"#ID4940"
"Acústica",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,91.4098653602895,-8.41472291750049,76.5397665312017,0,235801,2017,"C#",FALSE,"2021-07-29",2,"#ID4940"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,121.303033142066,-6.49042243751919,55.7396082241988,0,205702,2018,"a#",FALSE,"2021-07-29",2,"#ID4940"
"Acústica",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,91.9537835027542,-7.9396277491341,71.9432963274673,0,154631,2019,"A#",FALSE,"2021-07-29",2,"#ID4940"
"Acústica",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,112.198608836054,-6.71666655244581,23.1268445413024,55.444006485577,232157,2006,"E",FALSE,"2021-07-29",1,"#ID4940"
"Acústica",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,100.514582540847,-9.48584030735339,81.0730468485853,0,206389,1998,"d#",FALSE,"2021-07-29",4,"#ID4940"
"Acústica",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,118.998786274149,-7.64218631011441,71.3221935452345,0,214558,1989,"C",FALSE,"2021-07-29",4,"#ID4940"
"Acústica",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,104.675262072685,-11.045722118852,82.3822307723867,0,216960,2002,"C",FALSE,"2021-07-29",2,"#ID4940"
"Acústica",FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,90.8696818662279,-14.897553424396,78.9009001061271,0,168459,2019,"A",FALSE,"2021-07-29",3,"#ID4940"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,103.455142634169,-5.33485600773366,78.0910664272666,0,153828,2013,"A",TRUE,"2021-07-29",5,"#ID4940"
"Nenhuma",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,114.258998055401,-4.34809981770444,77.1312214298607,21.0129735456159,149473,2008,"d#",FALSE,"2021-07-29",1,"#ID4940"
"Acústica",TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,80.0567808348644,-15.5655269437703,81.6838439011458,0,200507,2021,"C",FALSE,"2021-07-29",1,"#ID4940"
"Acústica",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,111.263173604895,-10.8358626343286,71.3487258710564,37.5364159294277,228173,1981,"a",FALSE,"2021-07-29",2,"#ID4940"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,86.6513158696179,-3.78420692325942,78.1657922425079,0,180713,2015,"E",TRUE,"2021-07-29",4,"#ID4940"
"Eletrônica",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,88.8169621768985,-7.41150447982337,68.337214724583,22.8533215527044,290308,2005,"c#",FALSE,"2021-07-29",2,"#ID4940"
"Acústica",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,134.921442117654,-7.46342416596137,73.3922610184737,47.8283828045254,268777,1968,"e",FALSE,"2021-07-29",3,"#ID4940"
"Acústica",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,127.76453104867,-7.45436537457211,77.0832974870603,0,284604,2010,"a",FALSE,"2021-07-29",4,"#ID4940"
"Acústica",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,99.5321920093076,-11.7878801193152,64.0721391459045,0,154759,2008,"f",FALSE,"2021-07-29",5,"#ID4940"
"Acústica",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,113.823996134233,-7.73356024976555,69.2197636385876,0,348113,1981,"F",FALSE,"2021-07-29",8,"#ID4940"
"Eletrônica",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,94.0888545483916,-5.53127695689639,75.4439366344725,0,291311,1987,"D",FALSE,"2021-07-29",3,"#ID4940"
"Acústica",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,87.4467403717733,-12.41056793056,71.4624778984984,0,199811,2021,"D",FALSE,"2021-07-29",3,"#ID4940"
"Acústica",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,166.24540667793,-5.72739574106213,72.8563727927435,0,374995,2011,"G#",FALSE,"2021-07-29",1,"#ID4940"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,132.235958936792,-6.33488909827437,59.9386741089479,0,152343,2018,"D",FALSE,"2021-07-29",3,"#ID4940"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,109.257519409939,-6.82168416963181,76.8589947707052,0,301425,1998,"b",FALSE,"2021-07-29",2,"#ID4940"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,98.8930450007052,-5.72099034656034,14.7409024836975,50.8067334360335,189676,2010,"D#",FALSE,"2021-07-29",3,"#ID4940"
"Acústica",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,100.430562603558,-5.78910223217732,72.6583117511788,0,158085,2005,"F#",TRUE,"2021-07-29",4,"#ID4940"
"Acústica",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,84.3295638859161,-12.7967243138394,76.4951141318106,0,215261,2019,"C",FALSE,"2021-07-29",2,"#ID4940"
"Acústica",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,99.4994977722985,-6.27857036043091,67.4779486131114,0,217739,2003,"A",FALSE,"2021-07-29",2,"#ID4940"
"Acústica",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,117.263679077262,-8.21629935119429,72.3056251756225,14.930847374536,254160,1997,"C",FALSE,"2021-07-29",4,"#ID4940"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,144.079156637969,-6.88611384352743,55.3250222331724,12.3648362938242,178782,2018,"G",FALSE,"2021-07-29",3,"#ID4940"
"Eletrônica",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,93.9520676225661,-6.60079035854497,29.4179492649497,67.9884600161838,255601,2011,"d#",TRUE,"2021-07-29",4,"#ID4940"
"Acústica",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,111.75782479928,-7.96355653192018,20.256821665484,66.044334756262,220252,2006,"f",TRUE,"2021-07-29",4,"#ID4940"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,94.6810938254451,-7.06486735917179,25.9497293762657,72.9655134449307,226799,2003,"e",FALSE,"2021-07-29",3,"#ID4940"
"Acústica",TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,124.174715783819,-8.52035896585813,0,0,65369,2009,"d",FALSE,"2021-07-29",2,"#ID4940"
"Acústica",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,95.5943665211419,-6.28040265069291,74.9007314978973,0,219496,2014,"b",FALSE,"2021-07-29",3,"#ID4940"
"Acústica",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,121.979752682083,-10.8596110710298,69.8748310163925,0,244629,1999,"C",FALSE,"2021-07-29",2,"#ID4940"
"Acústica",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,95.1231769247273,-4.08649413113551,20.5638469326466,79.6822317406284,230404,2002,"N/A",FALSE,"2021-07-29",1,"#ID4940"
"Acústica",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,89.425319493678,-10.6068415263138,78.8759416619673,0,183803,2021,"d#",TRUE,"2021-07-29",5,"#ID4940"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,112.519581862628,-6.47463242413228,78.5386339508584,0,142175,2015,"D",TRUE,"2021-07-29",3,"#ID4940"
"Eletrônica",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,126.519448427233,-8.26466461756988,74.3806346852872,18.1817933448977,196780,2011,"c#",FALSE,"2021-07-29",2,"#ID4940"
"Acústica",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,155.033093086222,-8.80855320295988,61.9891910826632,0,217656,1991,"G",TRUE,"2021-07-29",2,"#ID4940"
"Acústica",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,110.594928993795,-15.614976035939,36.9787711993888,0,575430,1972,"G#",FALSE,"2021-07-29",4,"#ID4940"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,148.567534404684,-5.52487403013929,61.652982885076,0,155997,2020,"F",FALSE,"2021-07-29",2,"#ID4940"
"Acústica",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,136.089271652686,-6.70055110060631,65.3506453504478,23.8310595361325,246148,1969,"c",FALSE,"2021-07-29",1,"#ID4940"
"Acústica",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,112.64289372344,-6.57075103782506,21.0395248083696,66.8878440299586,272583,2013,"A#",FALSE,"2021-07-29",4,"#ID4940"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,144.854726166679,-6.31379964135618,66.438358526588,0,201633,2020,"b",FALSE,"2021-07-29",4,"#ID4940"
"Eletrônica",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,120.7899893028,-6.80169695781226,75.0756558956261,19.3565868016925,203142,2015,"A#",FALSE,"2021-07-29",2,"#ID4940"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,117.223397184458,-7.36960019242575,70.5720955878205,0,188302,2011,"f",FALSE,"2021-07-29",2,"#ID4940"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,112.503231509402,-8.70803882860975,73.3098230423893,0,192198,2014,"E",FALSE,"2021-07-29",2,"#ID4940"
"Eletrônica",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,117.903068717546,-11.9466163511383,52.211551042846,0,159321,1981,"g",TRUE,"2021-07-29",5,"#ID4940"
"Eletrônica",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,120.458456219968,-6.71174499463304,76.6242611083316,0,239221,2015,"D#",TRUE,"2021-07-29",2,"#ID4940"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,113.707146516768,-6.36590165392181,78.8924901512092,0,162094,2014,"G",TRUE,"2021-07-29",1,"#ID4940"
"Eletrônica",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,116.377644774493,-14.4137102126834,31.832195459881,0,328791,1964,"E",FALSE,"2021-07-29",4,"#ID4940"
"Acústica",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,91.8851253677736,-7.85139238422153,82.876863375621,0,204165,2017,"E",TRUE,"2021-07-29",7,"#ID4940"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,90.3232932949206,-6.66821089559425,20.3164362292875,70.0892063343978,284763,2005,"N/A",FALSE,"2021-07-29",3,"#ID4940"
"Eletrônica",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,129.038251708352,-5.63133782294692,66.2133628936951,0,291774,2017,"b",FALSE,"2021-07-29",1,"#ID4940"
"Acústica",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,77.4367559255807,-6.5700030183122,14.8007747822987,65.3277159791172,225756,2018,"N/A",TRUE,"2021-07-29",2,"#ID4940"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,92.6025514859738,-6.59664729902713,21.2661542158544,70.4357098676114,232203,2011,"N/A",TRUE,"2021-07-29",3,"#ID4940"
"Acústica",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,105.698041631512,-6.32736558408042,16.1875725365917,79.5562292974185,230389,2003,"N/A",FALSE,"2021-07-29",3,"#ID4940"
"Acústica",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,83.3762240976855,-12.3684982509783,87.007974412078,0,201323,2021,"A",FALSE,"2021-07-29",3,"#ID4940"
"Acústica",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,102.45628980072,-5.99460515858646,81.5625444783698,0,169686,2004,"f",FALSE,"2021-07-29",3,"#ID4940"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,151.094097093904,-7.24825403502866,54.9316751414899,0,196677,2020,"F",FALSE,"2021-07-29",5,"#ID4940"
"Eletrônica",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,105.555673761507,-7.06400733051137,20.0875152197608,66.5481206624207,265127,2007,"N/A",FALSE,"2021-07-29",3,"#ID4940"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,93.2756077321028,-5.47583346650705,17.3261148037263,76.9310251900552,259648,1997,"d",FALSE,"2021-07-29",4,"#ID4940"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,119.19536480286,-5.9824929820993,71.7934024372895,0,241481,2018,"C",FALSE,"2021-07-29",3,"#ID4940"
"Acústica",FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,79.1895271324182,-6.62360365774093,66.8005962365349,0,209798,2020,"d",TRUE,"2021-07-29",3,"#ID4940"
"Acústica",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,106.4884877038,-7.94713817415396,66.6558418929048,19.9844908715938,292879,1984,"C#",FALSE,"2021-07-29",3,"#ID4940"
"Acústica",TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,83.6149054503928,-10.0914559093376,81.0046541593215,0,216048,2020,"A#",FALSE,"2021-07-29",2,"#ID4940"
"Acústica",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,118.621597703693,-6.83759317639583,34.8459887351059,0,219773,1977,"C",TRUE,"2021-07-29",6,"#ID4940"
"Acústica",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,118.642803153677,-8.03011280868372,67.783265184541,37.4035304779027,232384,1984,"a",FALSE,"2021-07-29",4,"#ID4940"
"Acústica",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,97.695723225445,-9.35990557302767,78.2097853382717,0,277976,2006,"C",TRUE,"2021-07-29",5,"#ID4940"
"Acústica",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,104.994983585536,-7.89420562706744,25.4269845661762,69.6166266768702,226951,2002,"c",FALSE,"2021-07-29",4,"#ID4940"
"Acústica",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,118.376609201444,-6.32836529022616,70.3446830337459,18.7702218332422,217894,1987,"g",TRUE,"2021-07-29",5,"#ID4940"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,162.391964107116,-8.44262145683678,63.1112793926416,0,182834,2021,"C",TRUE,"2021-07-29",8,"#ID4940"
"Acústica",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,115.513951478275,-8.94492785107238,71.926704123162,0,157354,2014,"G",FALSE,"2021-07-29",4,"#ID4940"
"Acústica",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,118.341296729748,-12.7795346849715,35.1961847634754,0,251870,1964,"N/A",TRUE,"2021-07-29",7,"#ID4940"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,91.0935233643207,-6.77701753776912,72.272336351254,0,163077,2012,"D",TRUE,"2021-07-29",5,"#ID4940"
"Acústica",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,155.778405609066,-8.08690305534943,65.597027170133,0,199465,1981,"c#",FALSE,"2021-07-29",2,"#ID4940"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,113.201825388695,-6.70395659705897,61.8125745156111,22.0194064577794,181124,2021,"c",FALSE,"2021-07-29",2,"#ID4940"
"Eletrônica",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,160.042292413592,-6.73519145129591,54.1606580470498,0,222780,2021,"d",FALSE,"2021-07-29",4,"#ID4940"
"Eletrônica",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,194.934531259771,-6.25181331219661,62.3327486226582,0,198988,2021,"G",FALSE,"2021-07-29",2,"#ID4940"
"Acústica",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,105.623593477323,-6.29365214975012,65.0209440921466,0,222224,2011,"G",FALSE,"2021-07-29",2,"#ID4940"
"Eletrônica",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,128.919599131528,-4.92925761025584,74.996798363086,0,104195,2005,"d",FALSE,"2021-07-29",3,"#ID4940"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,119.064344956009,-5.01191749284058,46.0718823628159,0,243237,1946,"A#",TRUE,"2021-07-29",3,"#ID4940"
"Acústica",TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,68.9954983880066,-7.70565044726923,70.9247717462018,0,145435,2021,"d#",FALSE,"2021-07-29",3,"#ID4940"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,103.372123337132,-7.3421060992385,26.0767805267355,73.5192408780415,240386,1992,"d#",TRUE,"2021-07-29",2,"#ID4940"
"Acústica",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,84.1983436873878,-11.3768159461609,79.9090180641566,0,174647,2021,"d#",FALSE,"2021-07-29",1,"#ID4940"
"Acústica",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,105.039800129577,-6.16750610796069,79.357033822018,0,196325,2015,"c",FALSE,"2021-07-29",4,"#ID4940"
"Acústica",TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,83.0205730721958,-9.01683754938912,72.0694832215541,0,193566,2021,"d",TRUE,"2021-07-29",4,"#ID4940"
"Acústica",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,133.747584848736,-8.39421186611538,71.5061704769513,0,263540,2006,"a",TRUE,"2021-07-29",4,"#ID4940"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,111.660794698466,-6.65098530261706,71.6323113452154,0,185724,2014,"c#",FALSE,"2021-07-29",2,"#ID4940"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,162.627926003766,-6.53420902922777,59.9549325598738,23.6850420324505,189511,2020,"a",FALSE,"2021-07-29",3,"#ID4940"
"Eletrônica",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,133.846429231499,-5.44495626751204,58.6627017362158,0,128881,2021,"e",FALSE,"2021-07-29",1,"#ID4940"
"Eletrônica",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,118.017136797135,-7.23571506459433,79.6159448942807,0,243608,2015,"c#",TRUE,"2021-07-29",5,"#ID4940"
"Acústica",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,89.5268241577273,-13.6545635724949,75.0060802611427,0,155568,2021,"d#",FALSE,"2021-07-29",1,"#ID4940"
"Acústica",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,89.2735455775165,-9.39809897296288,77.9450744559241,0,223238,2016,"G",TRUE,"2021-07-29",3,"#ID4940"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,83.7878721340464,-6.87231201388262,81.9851301804814,0,159796,2013,"E",FALSE,"2021-07-29",5,"#ID4940"
"Acústica",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,102.77029937249,-11.4687309124388,80.9795944496028,0,113770,2010,"D",FALSE,"2021-07-29",2,"#ID4940"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,114.022702240767,-7.1448898206449,15.0179462331492,62.3139260600085,210819,2007,"g",FALSE,"2021-07-29",2,"#ID4940"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,120.922098560257,-6.11256058299101,62.4331156691865,0,207059,2020,"F",FALSE,"2021-07-29",4,"#ID4940"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,123.255495277599,-6.55526354704913,48.2091408200609,0,97360,2019,"d#",FALSE,"2021-07-29",2,"#ID4940"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,121.679456469262,-8.20455802272746,58.1357579247346,0,200266,2017,"G",FALSE,"2021-07-29",1,"#ID4940"
"Acústica",TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,82.346420494502,-9.23960861598634,80.0117315169097,0,198898,2021,"f",TRUE,"2021-07-29",2,"#ID4940"
"Acústica",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,86.5982137487513,-7.07841088581011,82.1674788881364,0,216736,1996,"F",TRUE,"2021-07-29",7,"#ID4940"
"Acústica",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,104.246733562717,-8.08733867723399,15.5466346986089,54.8213865459816,320099,1997,"g",TRUE,"2021-07-29",1,"#ID4940"
"Eletrônica",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,143.638629513494,-5.67381693114399,71.3291804615803,18.5957773189096,220593,2008,"g",FALSE,"2021-07-29",3,"#ID4940"
"Acústica",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,104.922196798948,-6.82814802423422,27.7211716020272,71.8715650691641,195383,2009,"d",FALSE,"2021-07-29",4,"#ID4940"
"Acústica",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,129.470683566148,-12.3659667794783,32.8464031482548,0,374772,1969,"f",TRUE,"2021-07-29",4,"#ID4940"
"Eletrônica",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,143.819706006362,-7.15043668274539,60.4109535313306,19.3127333283339,175965,2018,"C",FALSE,"2021-07-29",4,"#ID4940"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,120.756085873456,-6.37244811161634,81.1200503342601,0,162491,2016,"D",TRUE,"2021-07-29",3,"#ID4940"
"Acústica",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,102.297250914627,-7.77809133623492,68.9291425638234,0,158333,2014,"D#",FALSE,"2021-07-29",2,"#ID4940"
"Acústica",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,109.991760325881,-10.7379743739563,76.2688857779975,0,241125,1990,"a#",TRUE,"2021-07-29",4,"#ID4940"
"Acústica",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,95.6115508310358,-7.94059437696065,28.6481266470894,59.3456373330233,301298,2014,"e",FALSE,"2021-07-29",2,"#ID4940"
"Nenhuma",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,127.225525549856,-10.1330173889711,21.3816261610118,0,300514,1974,"C",FALSE,"2021-07-29",2,"#ID4940"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,62.1976251679986,-7.13335387739388,69.8887651053085,0,160909,2013,"G",FALSE,"2021-07-29",3,"#ID4940"
"Acústica",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,153.171008344509,-4.78134235475139,64.8182826343132,0,185680,1941,"d",FALSE,"2021-07-29",6,"#ID4940"
"Acústica",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,128.642129698645,-6.80034878894115,71.3624300390179,0,232665,1945,"g#",FALSE,"2021-07-29",6,"#ID4940"
"Acústica",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,105.897752142091,-5.87673489311213,74.351831483204,0,276377,1996,"N/A",FALSE,"2021-07-29",5,"#ID4940"
"Acústica",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,147.597751359405,-6.92724551250772,73.6702931142932,0,364094,1982,"E",TRUE,"2021-07-29",8,"#ID4940"
"Acústica",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,94.4588516895723,-7.48171141389782,19.4198384439762,62.3385000670728,198735,2000,"d",FALSE,"2021-07-29",1,"#ID4940"
"Eletrônica",TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,161.042739623218,-4.87432791870467,62.7920005313634,0,173946,2020,"a#",TRUE,"2021-07-29",6,"#ID4940"
"Acústica",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,121.115589808315,-7.4436440327862,71.7970643193248,0,200145,2015,"E",FALSE,"2021-07-29",3,"#ID4940"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,136.901178143997,-6.59245236117031,58.7942849774218,0,210916,2020,"d",TRUE,"2021-07-29",7,"#ID4940"
"Nenhuma",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,145.399052762568,-7.18658438562295,71.3391203624892,0,244902,2011,"C",FALSE,"2021-07-29",3,"#ID4940"
"Acústica",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,121.331039548067,-7.04648202989021,44.1422635147927,0,25555,2003,"a",FALSE,"2021-07-29",1,"#ID4940"
"Acústica",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,81.1715142057152,-5.35242819871768,80.0748890879411,0,190219,2018,"D#",FALSE,"2021-07-29",4,"#ID4940"
"Acústica",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,102.771847920389,-5.95375582915597,19.9997205674914,65.7913615001159,204038,2004,"c",FALSE,"2021-07-29",1,"#ID4940"
"Acústica",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,113.321723070405,-8.22217521717104,85.062617821232,0,258834,2001,"d",FALSE,"2021-07-29",3,"#ID4940"
"Eletrônica",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,114.174878882092,-7.28713265326273,56.0692439101913,0,157211,2020,"e",FALSE,"2021-07-29",3,"#ID4940"
